Quality,#1 ID,#2 ID,#1 String,#2 String
1,2898540,2898554,A postal distribution center where four anthrax-laced letters passed through two years ago was fumigated with chlorine dioxide gas as crews wound up the decontamination process this weekend .,Workers cleaning up a postal distribution center where four letters laced with anthrax had passed through two years ago planned to complete the fumigation operation early Sunday .
0,3107641,3107862,"Nursing schools turned away more than 5,000 qualified applicants in the past year because of shortages of faculty and classroom space .","The American Association of Nursing Colleges reported that schools turned away more than 5,000 qualified applicants last year ."
0,786531,786685,"From that point until costs reached $ 5,300 , the individual would pay 100 percent of the bill .","Above that , Medicare would pay 90 percent of all drug costs ."
1,2529776,2529858,He said the district had been waiting for the subpoenas and had always planned to comply once it received them .,Mr. Caramore said the district waited for the subpoenas and planned to cooperate with the investigation .
1,356759,356778,"""The Interior Minister , Al Mustapha Sahel , said the investigation """" points to a group that has been arrested recently """" , an apparent reference to Djihad Salafist .""","""Moroccan Interior Minister Al Mustapha Sahel told state-run 2M television late Saturday the investigation """" points to a group that has been arrested recently """" an apparent reference to Salafist Jihad ."""
1,2340480,2340449,"That client component , the Microsoft Windows Rights Management Client 1.0 , is what Microsoft posted for free download Tuesday .","Microsoft released Windows Rights Management Client 1.0 , the first software client , for free download earlier this week ."
0,2524956,2525064,"The Nasdaq composite index fell 25.17 , or 1.4 percent , to 1,792.07 following a loss of 26.46 the previous session .","The technology-laced Nasdaq Composite Index .IXIC dropped 25.17 points , or 1.39 percent , to 1,792.07 , based on the latest available figures ."
1,1671941,1671677," With the target funds rate at 1 percent , substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted ,  he said .","""Furthermore , with the target fed funds rate at 1 percent , """" substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted . """""""
1,3142048,3142198," We have sent a message to the nation that this is a new Louisiana ,  she told a victory party in New Orleans .", We have sent a new message out to the nation — that this is a new Louisiana . 
1,2240384,2240134,He planned Monday to formally announce the effort alongside several union presidents .,He plans to announce the effort formally tomorrow in Cincinnati alongside several union presidents .
0,2600535,2600404,"It was developed with consultation from more than 300 leaders in academia , industry , government and the public .","The plan , called The NIH Roadmap , was developed over 14 months with help from more than 300 consultants in industry and academia ."
1,2221459,2221675,"Trading volume was incredibly light at 500.22 million shares , below an already thin 611.45 million exchanged at the same point Thursday .","Trading volume was extremely light at 1.05 billion shares , below an already thin 1.19 billion on Tuesday ."
1,2706544,2706227,"Selenski 's partner in the jailbreak , Scott Bolton , injured his ankle , pelvis and ribs during the escape attempt , Warden Gene Fischi said .","Selenski 's partner in the Friday jailbreak , Scott Bolton , was injured in the escape and hospitalized ."
1,1116686,1116653,"Stack said he did no work for Triumph until 1999 , when a grand jury began investigating Silvester .","Stack testified that he was not asked to do any work for Triumph until June 1999 , after a grand jury investigating Silvester subpoenaed Triumph ."
1,2539933,2539850,The notification was first reported Friday by MSNBC .,MSNBC.com first reported the CIA request on Friday .
1,1618493,1618463,Representatives for Puretunes could not immediately be reached for comment Wednesday .,Puretunes representatives could not be located Thursday to comment on the suit .
1,1349416,1349690," The court expects that 25 years from now , the use of racial preferences will no longer be necessary ,  O 'Connor wrote .","""O 'Connor wrote , """" We expect that 25 years from now , the use of racial preferences will no longer be necessary . """""""
1,1547970,1548372,"Their difference was over whether the court should pay attention to legal opinions of other world courts , such as the European Court of Human Rights .","Their difference was over whether the court should take into account the legal opinions of other world courts , like the European Court of Human Rights ."
1,1438658,1438633,"Werdegar also said Intel 's servers were not harmed by the computer messages and the thousands of recipients were able to request that the e-mails stop , which Hamidi honored .","She also noted that Intel 's servers were not harmed and that the thousands of Hamidi e-mail recipients were able to request that the e-mails stop , which Hamidi honored ."
1,2510517,2510450,"The Standard & Poor 's 500 index declined 6.11 , or 0.6 per cent , to 1003.27 , having shed 19.67 in the previous session .","The Standard & Poor 's 500 index declined by 4.39 , or 0.4 percent , to 998.88 , after losing 6.11 on Thursday ."
1,1660835,1660765,"A rebel who was captured said more than 2,000 insurgents were involved in the attack .","A captured rebel said 2,100 combatants had been involved in the offensive ."
1,3052786,3052810,"The 3 { hours of recordings include conversations between police , firefighters and other emergency workers , as well as media inquiries .","Among them are conversations between police , firefighters and other emergency workers , as well as media inquiries ."
1,1716167,1716098," The only thing that I know for certain is that these are bad people ,  Bush told a joint news conference with Blair .","""But he added : """" The only thing I know for certain is that these are bad people . """""""
1,724286,724433,"The huge bottom-line loss stemmed from a 1.5 billion pound assets writedown , on top of a 3.5 billion first-half charge .","The huge bottom line loss stemmed from a 1.5 billion-pound asset writedown , on top of a 3.5 billion first-half charge ."
